Students	4761
3904	278 728 195 579
3905	3 656 663 582
3906	403 677 773 185
3907	387 39 374 992
3908	793 533 318 431
3909	640 128 263 864
3910	91 281 434 763
3911	503 558 906 837
3912	684 911 732 88
3913	74 425 392 642
3914	174 533 809 152
3915	964 322 381 478
3916	684 237 816 429
3917	738 151 888 957
3918	446 629 794 362
3919	6 372 496 640
3920	676 207 990 959
3921	612 743 857 641
3922	534 593 938 824
3923	191 220 551 687
3924	123 174 140 664
3925	992 368 562 313
3926	847 908 831 188
3927	304 570 949 601
3928	111 842 457 138
3929	959 320 521 949
3930	333 459 151 825
3931	402 132 680 914
3932	444 39 744 197
3933	541 908 949 81
3934	574 117 555 932
3935	133 163 57 246
3936	441 509 502 484
3937	774 132 913 927
3938	5 550 862 319
3939	660 649 199 407
3940	339 948 375 793
3941	143 643 830 994
3942	296 90 209 271
3943	800 244 14 213
3944	470 728 761 112
3945	124 776 190 963
3946	176 740 133 79
3947	212 392 699 450
3948	621 18 657 612
3949	795 662 638 909
3950	244 655 762 108
3951	743 252 991 667
3952	231 264 60 73
3953	753 692 778 144
3954	534 672 557 519
3955	270 336 687 716
3956	349 236 474 495
3957	788 859 345 247
3958	894 730 306 7
3959	648 988 187 220
3960	494 84 369 863
3961	56 739 618 79
3962	444 252 297 169
3963	598 124 53 389
3964	846 138 624 327
3965	711 136 193 823
3966	652 836 871 352
3967	642 852 873 410
3968	375 295 265 230
3969	651 513 368 825
3970	814 794 124 429
3971	874 771 557 84
3972	788 269 982 889
3973	717 771 569 37
3974	542 142 696 48
3975	832 780 491 770
3976	104 608 25 130
3977	838 65 205 779
3978	465 630 937 184
3979	962 316 376 956
3980	550 668 352 771
3981	79 946 657 880
3982	332 594 829 202
3983	727 776 277 412
3984	640 300 856 306
3985	61 717 640 468
3986	101 48 477 519
3987	308 300 498 926
3988	172 691 956 748
3989	989 136 512 17
3990	400 527 49 849
3991	104 599 781 235
3992	913 685 277 741
3993	470 384 975 755
3994	604 637 239 182
3995	638 846 274 552
3996	660 621 629 927
3997	162 433 220 986
3998	870 523 138 587
3999	500 871 923 363
4000	638 30 786 769
4001	499 195 807 88
4002	712 678 611 187
4003	244 166 228 395
4004	461 742 803 329
4005	30 75 836 239
4006	940 804 548 899
4007	357 462 534 919
4008	77 222 857 693
4009	132 816 218 148
4010	62 646 605 806
4011	724 872 288 801
4012	443 211 854 46
4013	121 758 77 338
4014	455 6 294 231
4015	200 853 922 945
4016	859 969 280 594
4017	28 886 608 744
4018	917 374 537 880
4019	217 510 307 69
4020	177 713 48 827
4021	557 310 918 680
4022	404 858 50 650
4023	547 962 948 938
4024	351 38 322 827
4025	6 40 672 462
4026	59 376 166 939
4027	622 812 333 492
4028	17 409 555 609
4029	157 197 577 202
4030	842 275 959 565
4031	64 946 134 519
4032	78 28 232 709
4033	405 34 21 577
4034	364 836 794 643
4035	306 176 163 777
4036	485 655 55 491
4037	663 389 399 605
4038	740 359 644 8
4039	455 484 280 737
4040	690 179 563 905
4041	791 469 950 703
4042	554 749 817 43
4043	801 863 659 347
4044	454 25 417 651
4045	575 65 131 577
4046	260 816 926 995
4047	591 17 105 489
4048	990 709 843 997
4049	540 608 849 714
4050	615 724 239 150
4051	992 419 336 20
4052	633 99 973 696
4053	93 670 92 522
4054	954 270 756 437
4055	372 476 409 583
4056	501 202 65 749
4057	782 799 757 404
4058	407 953 638 329
4059	288 822 721 569
4060	851 552 856 965
4061	686 821 740 287
4062	388 3 845 131
4063	841 971 250 920
4064	90 509 513 562
4065	202 981 564 413
4066	931 834 93 2
4067	282 851 977 656
4068	645 23 941 262
4069	760 555 131 401
4070	702 593 507 311
4071	18 961 645 309
4072	146 707 423 620
4073	212 807 355 898
4074	789 757 565 172
4075	406 170 302 653
4076	645 261 846 542
4077	949 432 773 313
4078	577 968 209 263
4079	989 391 287 410
4080	800 576 973 231
4081	979 847 397 463
4082	307 547 236 262
4083	64 651 594 831
4084	264 74 535 27
4085	516 977 378 132
4086	146 372 322 516
4087	722 305 786 307
4088	703 120 103 854
4089	825 399 277 843
4090	843 73 306 772
4091	764 399 887 439
4092	183 545 991 271
4093	366 981 999 380
4094	321 731 586 87
4095	127 431 924 207
4096	852 620 675 320
4097	483 396 677 837
4098	763 512 746 247
4099	727 19 52 156
4100	145 40 472 666
4101	176 136 75 237
4102	48 944 779 304
4103	850 235 432 771
4104	965 724 455 745
4105	717 906 297 1000
4106	598 772 510 71
4107	496 591 280 421
4108	538 511 855 885
4109	132 529 860 798
4110	987 572 95 686
4111	313 955 790 573
4112	913 69 432 635
4113	811 737 424 586
4114	875 584 700 568
4115	23 877 817 144
4116	295 565 555 768
4117	786 481 748 833
4118	120 441 724 395
4119	479 102 540 188
4120	695 941 973 678
4121	414 634 643 250
4122	125 743 189 922
4123	751 248 484 298
4124	576 833 532 154
4125	523 226 1 546
4126	782 660 145 754
4127	874 933 623 407
4128	471 472 302 736
4129	253 573 190 993
4130	564 17 210 419
4131	181 827 454 884
4132	768 120 876 148
4133	142 949 358 844
4134	621 539 329 326
4135	402 236 85 137
4136	865 815 515 207
4137	660 460 875 952
4138	210 384 497 430
4139	370 813 782 274
4140	838 476 335 49
4141	666 51 607 981
4142	928 408 78 961
4143	78 704 113 961
4144	163 727 444 247
4145	119 147 970 129
4146	896 725 118 273
4147	351 374 975 607
4148	226 268 429 565
4149	450 707 462 210
4150	458 162 69 923
4151	541 876 21 762
4152	46 555 227 735
4153	883 534 80 724
4154	296 85 956 178
4155	786 274 655 287
4156	854 572 869 845
4157	506 649 560 398
4158	198 60 261 345
4159	742 539 713 146
4160	165 923 601 590
4161	279 431 707 539
4162	833 569 898 827
4163	268 831 708 34
4164	918 1 854 916
4165	599 89 860 39
4166	218 123 854 45
4167	849 351 827 282
4168	516 207 778 817
4169	317 250 768 114
4170	833 399 364 623
4171	732 181 73 765
4172	808 464 322 318
4173	320 721 413 113
4174	561 253 702 473
4175	52 796 222 746
4176	344 513 78 895
4177	67 731 574 963
4178	898 738 944 691
4179	437 171 492 893
4180	472 736 363 870
4181	706 197 153 105
4182	133 468 299 387
4183	851 653 103 898
4184	81 479 259 536
4185	643 810 561 986
4186	428 970 851 862
4187	678 33 122 423
4188	64 128 586 42
4189	709 11 691 441
4190	995 853 822 769
4191	308 490 262 321
4192	823 419 32 299
4193	280 131 268 559
4194	813 941 687 148
4195	711 324 541 348
4196	369 723 912 438
4197	6 271 610 850
4198	569 710 750 488
4199	779 676 961 807
4200	843 291 273 573
4201	6 703 80 801
4202	777 649 31 205
4203	411 633 623 854
4204	523 702 324 904
4205	666 860 772 158
4206	251 419 543 185
4207	618 414 931 396
4208	633 999 419 421
4209	421 201 214 510
4210	388 900 339 282
4211	142 558 798 816
4212	515 251 45 733
4213	151 506 117 4
4214	940 511 889 913
4215	344 286 14 959
4216	989 533 565 787
4217	61 413 466 284
4218	226 411 665 161
4219	362 460 188 100
4220	967 553 667 499
4221	183 230 477 977
4222	971 435 17 3
4223	796 829 921 843
4224	624 431 747 569
4225	873 334 211 310
4226	211 885 690 586
4227	435 471 121 166
4228	713 351 715 993
4229	940 703 886 690
4230	961 545 579 674
4231	748 621 626 58
4232	822 82 913 50
4233	274 393 155 333
4234	588 524 577 676
4235	183 292 528 468
4236	651 609 157 777
4237	112 986 902 268
4238	67 789 598 885
4239	501 393 887 515
4240	622 356 92 200
4241	319 342 339 300
4242	582 516 140 833
4243	649 239 712 160
4244	385 742 354 851
4245	304 174 423 770
4246	149 602 975 911
4247	951 656 397 820
4248	41 65 253 331
4249	464 274 903 179
4250	202 969 820 629
4251	583 78 5 598
4252	151 934 948 935
4253	277 424 512 32
4254	348 510 76 178
4255	624 349 64 117
4256	833 762 350 627
4257	419 295 98 455
4258	710 803 995 189
4259	157 115 795 145
4260	533 35 198 858
4261	547 891 730 441
4262	572 942 870 817
4263	190 11 914 478
4264	276 366 68 26
4265	610 336 58 798
4266	250 107 88 562
4267	398 62 439 779
4268	457 547 250 568
4269	830 47 468 127
4270	393 744 150 466
4271	939 961 136 346
4272	504 122 750 976
4273	729 610 817 417
4274	141 441 6 574
4275	845 173 550 995
4276	970 181 855 249
4277	826 897 779 89
4278	853 904 302 813
4279	745 12 740 533
4280	867 394 22 545
4281	889 219 90 573
4282	320 604 384 677
4283	927 148 165 517
4284	316 506 24 58
4285	865 595 224 740
4286	681 986 158 367
4287	987 193 355 262
4288	829 786 610 398
4289	874 396 298 785
4290	457 353 156 279
4291	568 308 293 303
4292	781 172 127 968
4293	888 950 214 383
4294	420 764 403 979
4295	954 998 655 765
4296	900 97 842 140
4297	983 896 357 202
4298	219 589 933 71
4299	508 533 338 354
4300	833 225 930 226
4301	281 325 358 110
4302	963 567 54 590
4303	219 649 907 925
4304	105 611 350 520
4305	975 38 715 650
4306	205 485 704 830
4307	854 481 906 825
4308	46 991 81 933
4309	56 436 317 626
4310	5 836 504 728
4311	481 882 156 486
4312	216 453 993 618
4313	879 139 863 33
4314	84 348 225 568
4315	487 933 307 54
4316	524 222 883 537
4317	659 502 892 378
4318	634 233 390 754
4319	532 269 141 855
4320	744 159 318 44
4321	768 381 92 849
4322	471 100 860 219
4323	517 171 810 811
4324	371 563 464 512
4325	220 353 397 835
4326	487 732 833 962
4327	193 26 296 809
4328	359 547 369 693
4329	905 625 449 667
4330	47 749 602 889
4331	322 317 333 105
4332	701 673 754 351
4333	467 435 893 856
4334	15 337 200 191
4335	390 237 914 313
4336	438 278 136 77
4337	658 422 818 386
4338	678 570 357 434
4339	748 303 448 810
4340	544 540 521 367
4341	179 443 479 387
4342	100 124 977 166
4343	535 340 5 282
4344	86 704 590 839
4345	105 309 392 913
4346	361 701 783 792
4347	555 143 322 396
4348	80 856 739 258
4349	146 297 215 365
4350	688 184 585 182
4351	156 477 704 699
4352	195 490 585 836
4353	764 782 670 268
4354	477 258 40 320
4355	953 407 59 190
4356	851 748 633 225
4357	901 299 346 246
4358	807 94 419 170
4359	936 3 22 40
4360	573 284 510 618
4361	383 431 958 215
4362	138 934 813 385
4363	501 201 811 527
4364	460 894 801 480
4365	324 709 924 875
4366	865 853 436 517
4367	371 116 308 430
4368	38 275 807 709
4369	117 982 380 873
4370	605 184 968 629
4371	614 381 93 354
4372	20 564 760 246
4373	840 929 982 213
4374	366 376 94 481
4375	210 323 425 686
4376	732 509 304 432
4377	161 666 128 767
4378	996 274 690 689
4379	880 49 414 189
4380	245 428 294 643
4381	76 640 445 989
4382	548 90 306 529
4383	122 756 856 429
4384	457 313 202 983
4385	57 246 666 181
4386	473 554 892 284
4387	681 824 490 514
4388	663 719 698 80
4389	446 857 256 898
4390	758 11 928 308
4391	891 527 645 887
4392	377 316 195 262
4393	177 216 398 348
4394	432 458 393 195
4395	607 402 533 109
4396	425 232 410 651
4397	156 380 207 884
4398	65 786 251 746
4399	678 620 666 892
4400	579 562 245 961
4401	883 647 283 936
4402	164 719 364 609
4403	175 901 133 831
4404	246 681 541 34
4405	143 170 969 975
4406	609 214 29 779
4407	824 812 734 562
4408	999 228 495 400
4409	862 199 918 366
4410	517 317 545 354
4411	352 491 207 332
4412	945 901 803 394
4413	435 124 843 195
4414	193 736 508 209
4415	710 136 32 180
4416	216 434 827 620
4417	137 795 566 436
4418	44 635 732 506
4419	372 809 547 224
4420	105 392 327 789
4421	432 767 707 35
4422	613 395 995 189
4423	166 376 385 763
4424	599 653 571 228
4425	255 454 655 770
4426	131 354 31 880
4427	359 658 435 174
4428	348 717 873 582
4429	625 350 671 993
4430	216 777 428 840
4431	928 94 858 821
4432	327 217 846 503
4433	145 780 223 575
4434	627 560 385 893
4435	250 496 851 453
4436	716 249 943 357
4437	231 860 947 684
4438	214 418 477 491
4439	648 701 189 810
4440	768 426 62 241
4441	161 616 821 220
4442	452 575 871 311
4443	514 201 754 416
4444	675 757 284 834
4445	256 442 419 11
4446	219 185 661 58
4447	956 52 551 773
4448	721 748 47 873
4449	795 356 380 130
4450	694 15 257 376
4451	181 634 954 432
4452	220 347 282 295
4453	484 726 420 904
4454	530 127 984 38
4455	71 86 152 674
4456	22 617 341 320
4457	565 419 531 496
4458	699 565 343 808
4459	661 471 59 750
4460	606 251 755 11
4461	895 568 217 126
4462	645 308 591 649
4463	464 995 157 928
4464	17 335 113 111
4465	581 381 878 302
4466	647 983 564 187
4467	872 838 10 806
4468	186 957 640 168
4469	2 704 709 647
4470	528 103 944 580
4471	69 429 454 612
4472	387 567 238 256
4473	290 267 733 169
4474	117 821 358 215
4475	168 214 687 476
4476	859 196 76 807
4477	622 806 820 81
4478	96 468 18 886
4479	548 240 745 878
4480	853 932 7 364
4481	887 507 810 510
4482	135 368 812 359
4483	561 133 115 766
4484	639 266 374 259
4485	566 455 110 692
4486	456 688 16 502
4487	107 258 466 50
4488	228 195 996 527
4489	912 44 369 511
4490	220 325 74 365
4491	751 163 733 448
4492	833 213 395 586
4493	756 520 91 466
4494	381 93 99 892
4495	359 598 50 917
4496	343 558 561 447
4497	519 114 322 423
4498	909 692 35 161
4499	454 676 260 128
4500	328 358 805 530
4501	272 452 740 748
4502	514 247 647 322
4503	742 13 8 716
4504	334 543 496 323
4505	917 176 796 666
4506	277 382 777 632
4507	531 893 631 270
4508	504 662 743 463
4509	822 983 737 946
4510	823 114 525 264
4511	984 774 356 304
4512	786 976 319 991
4513	496 506 652 259
4514	941 57 297 776
4515	419 726 528 648
4516	244 455 369 838
4517	135 739 889 804
4518	784 689 882 431
4519	123 583 864 25
4520	251 571 717 816
4521	116 950 458 58
4522	54 690 996 741
4523	361 902 977 745
4524	572 997 813 650
4525	782 259 284 736
4526	808 608 960 936
4527	573 31 639 768
4528	620 608 625 841
4529	85 341 427 318
4530	787 344 439 234
4531	934 863 545 596
4532	393 399 21 394
4533	930 929 629 733
4534	406 229 425 87
4535	748 81 546 714
4536	865 210 455 687
4537	302 70 801 61
4538	801 676 881 820
4539	387 966 604 566
4540	855 380 988 35
4541	504 322 314 330
4542	587 683 723 302
4543	725 93 950 273
4544	637 715 967 709
4545	85 325 205 775
4546	203 668 72 588
4547	271 457 183 576
4548	816 386 891 474
4549	298 453 670 145
4550	4 406 946 661
4551	470 880 303 721
4552	235 654 286 902
4553	165 479 445 913
4554	494 71 820 708
4555	870 732 908 266
4556	934 540 618 23
4557	487 438 943 479
4558	328 628 727 581
4559	110 303 53 19
4560	434 815 564 69
4561	366 149 271 721
4562	5 83 831 352
4563	943 389 508 599
4564	860 954 184 382
4565	90 67 468 487
4566	366 352 644 124
4567	751 897 389 326
4568	677 915 785 734
4569	452 413 598 878
4570	320 740 314 510
4571	250 557 423 414
4572	52 882 551 622
4573	835 787 554 416
4574	418 296 657 434
4575	355 34 317 706
4576	127 359 213 312
4577	654 679 678 451
4578	188 537 863 173
4579	396 19 978 405
4580	698 219 334 665
4581	969 595 577 400
4582	366 307 52 796
4583	163 122 570 527
4584	93 613 989 37
4585	375 724 732 667
4586	421 763 99 403
4587	464 610 647 61
4588	255 852 909 780
4589	480 340 776 338
4590	12 752 412 836
4591	170 339 849 43
4592	304 652 372 139
4593	565 389 543 5
4594	287 72 585 771
4595	951 410 898 30
4596	98 356 409 570
4597	254 937 261 318
4598	144 383 102 337
4599	150 400 891 680
4600	560 29 116 774
4601	277 436 498 98
4602	880 762 516 690
4603	514 213 116 435
4604	789 541 119 972
4605	654 988 721 128
4606	842 164 782 192
4607	732 864 882 503
4608	236 26 505 215
4609	895 58 592 958
4610	992 284 670 110
4611	997 790 116 630
4612	447 340 763 758
4613	24 316 347 320
4614	531 585 429 987
4615	29 468 687 380
4616	157 404 525 788
4617	540 562 892 12
4618	962 479 135 107
4619	285 434 728 891
4620	747 551 187 37
4621	619 911 459 340
4622	259 939 388 706
4623	311 5 419 335
4624	334 263 676 67
4625	154 700 951 460
4626	16 23 302 838
4627	432 282 975 555
4628	18 926 938 266
4629	463 780 333 235
4630	727 76 936 67
4631	242 231 843 595
4632	55 481 940 826
4633	749 167 682 441
4634	601 610 627 382
4635	612 936 322 101
4636	964 102 232 262
4637	632 212 752 417
4638	543 124 867 996
4639	152 312 110 822
4640	857 269 383 234
4641	351 758 191 525
4642	202 348 669 959
4643	355 862 515 666
4644	493 888 823 719
4645	460 953 743 995
4646	228 691 599 715
4647	869 298 314 49
4648	842 308 909 817
4649	99 682 68 17
4650	144 879 887 31
4651	596 71 499 507
4652	161 392 260 725
4653	174 788 38 177
4654	451 37 300 968
4655	602 147 399 790
4656	871 996 653 664
4657	34 541 625 575
4658	892 729 714 772
4659	12 590 919 907
4660	732 503 47 792
4661	456 37 734 234
4662	2 709 530 879
4663	373 764 880 858
4664	112 284 523 393
4665	58 466 607 645
4666	333 369 400 426
4667	174 220 701 13
4668	343 212 191 877
4669	424 457 659 536
4670	16 167 905 929
4671	496 595 908 364
4672	455 614 382 367
4673	570 913 847 223
4674	543 508 125 44
4675	985 72 217 128
4676	794 287 644 921
4677	546 60 952 144
4678	915 863 283 568
4679	613 240 163 412
4680	294 455 380 666
4681	279 621 381 412
4682	552 102 874 92
4683	932 395 532 440
4684	798 145 381 978
4685	334 343 485 607
4686	311 965 957 779
4687	616 75 983 163
4688	935 926 313 689
4689	229 528 319 586
4690	595 591 446 633
4691	183 233 155 207
4692	980 949 268 825
4693	380 642 576 409
4694	613 418 336 94
4695	139 887 510 741
4696	67 805 250 763
4697	53 413 753 310
4698	867 100 263 179
4699	76 338 184 209
4700	952 960 196 829
4701	457 937 324 222
4702	970 16 521 393
4703	456 40 651 724
4704	85 941 578 263
4705	526 462 240 544
4706	425 292 231 790
4707	35 790 114 491
4708	781 751 926 986
4709	436 998 391 429
4710	658 306 31 476
4711	203 394 742 54
4712	359 309 537 264
4713	790 340 867 984
4714	299 85 694 258
4715	312 29 740 375
4716	392 979 918 584
4717	665 386 128 45
4718	983 282 344 402
4719	302 785 453 11
4720	428 477 750 345
4721	960 857 426 396
4722	167 650 166 702
4723	199 152 996 925
4724	832 701 389 171
4725	746 775 67 597
4726	704 192 784 323
4727	291 405 125 674
4728	613 311 219 955
4729	540 327 384 808
4730	208 414 711 117
4731	63 153 321 25
4732	370 75 367 944
4733	720 969 488 246
4734	428 356 529 375
4735	191 523 309 240
4736	739 312 573 456
4737	498 881 171 188
4738	168 324 712 223
4739	172 735 486 568
4740	958 963 259 68
4741	161 143 548 644
4742	482 504 257 114
4743	408 32 985 708
4744	450 101 69 340
4745	509 242 277 110
4746	159 882 517 124
4747	796 225 342 259
4748	528 926 418 422
4749	686 775 477 34
4750	755 138 918 12
4751	166 331 984 431
4752	623 550 850 121
4753	850 454 668 903
4754	668 457 456 254
4755	101 48 28 533
4756	647 115 211 261
4757	365 794 345 82
4758	13 410 132 494
4759	985 40 92 18
4760	380 56 955 410
4761	462 70 26 802
