Students	9025
6830	914 550 505 610
6831	375 180 1165 1123
6832	759 318 415 867
6833	970 302 983 18
6834	132 1155 625 582
6835	339 619 300 1029
6836	1052 381 853 580
6837	329 595 439 862
6838	83 915 54 1149
6839	899 142 906 250
6840	449 30 587 465
6841	1195 731 953 739
6842	999 609 256 537
6843	849 777 645 709
6844	1076 77 987 547
6845	434 134 153 114
6846	292 783 572 488
6847	867 1190 98 1199
6848	654 295 1173 1163
6849	311 1196 928 41
6850	1110 649 19 554
6851	667 1084 1108 79
6852	103 258 1069 1156
6853	398 1122 1135 995
6854	205 1133 243 167
6855	622 372 633 373
6856	317 1138 231 381
6857	1136 780 1122 1144
6858	82 670 764 735
6859	721 125 168 895
6860	813 244 574 737
6861	60 1076 23 15
6862	711 293 767 339
6863	780 595 650 546
6864	81 354 972 233
6865	369 920 129 668
6866	749 19 403 270
6867	175 310 1076 1
6868	156 1048 870 98
6869	242 325 490 150
6870	148 76 850 992
6871	411 535 166 952
6872	208 675 279 853
6873	1186 487 847 316
6874	1126 375 283 170
6875	993 510 706 909
6876	297 763 691 741
6877	805 196 60 607
6878	1148 362 19 937
6879	924 349 888 1120
6880	683 123 889 648
6881	498 227 1129 667
6882	702 475 582 461
6883	491 8 492 1035
6884	428 1032 1179 699
6885	53 56 360 188
6886	924 713 146 1163
6887	654 1011 824 1051
6888	496 957 1041 470
6889	659 357 990 466
6890	55 568 918 861
6891	112 1153 457 778
6892	69 10 694 597
6893	896 1018 619 455
6894	376 15 496 1183
6895	1159 246 1086 754
6896	303 593 599 316
6897	628 331 550 807
6898	409 405 782 729
6899	995 537 940 253
6900	38 10 389 134
6901	364 109 207 884
6902	235 769 85 932
6903	617 81 281 921
6904	669 1123 233 1145
6905	791 160 115 421
6906	108 970 378 81
6907	146 469 606 1067
6908	516 428 754 1197
6909	280 695 17 1033
6910	428 612 762 460
6911	126 211 1100 557
6912	87 810 273 428
6913	431 291 611 656
6914	631 944 90 1086
6915	1027 572 955 543
6916	374 567 528 183
6917	85 174 888 691
6918	883 472 806 378
6919	720 565 894 555
6920	578 571 1026 10
6921	457 661 148 361
6922	1126 503 358 1037
6923	734 84 1123 602
6924	796 934 976 162
6925	18 1120 873 1039
6926	755 1159 35 94
6927	72 495 447 619
6928	1076 855 367 506
6929	1187 689 538 465
6930	85 1055 180 185
6931	1191 670 371 681
6932	569 32 535 251
6933	850 897 345 203
6934	286 999 243 413
6935	320 1168 333 939
6936	783 292 1188 813
6937	583 853 344 858
6938	1138 310 821 1060
6939	543 753 470 504
6940	461 434 824 15
6941	776 1129 1147 607
6942	1092 1095 343 312
6943	1184 969 1078 811
6944	1110 339 521 948
6945	749 410 281 963
6946	783 94 949 1054
6947	155 1141 174 109
6948	475 742 626 292
6949	856 433 389 1124
6950	682 831 33 493
6951	591 123 501 807
6952	801 910 528 413
6953	468 287 1149 1019
6954	644 1085 581 484
6955	219 981 394 110
6956	181 435 35 1045
6957	418 1010 1079 1025
6958	1010 1005 581 1101
6959	1013 715 856 691
6960	424 785 1153 1075
6961	813 928 923 1045
6962	460 696 48 329
6963	160 213 251 419
6964	334 202 968 429
6965	1006 901 597 729
6966	446 802 921 226
6967	497 336 1163 891
6968	56 1018 246 779
6969	398 503 1165 524
6970	2 693 583 1032
6971	849 739 235 406
6972	365 759 1045 487
6973	295 103 824 1148
6974	986 7 472 967
6975	210 323 531 906
6976	342 1116 552 1078
6977	86 82 598 563
6978	918 1142 1116 590
6979	822 904 1043 1122
6980	753 752 642 873
6981	548 743 893 1033
6982	92 1044 870 81
6983	280 426 1074 76
6984	328 617 171 886
6985	962 760 411 768
6986	715 498 292 900
6987	305 684 1123 552
6988	82 351 903 388
6989	1039 713 798 117
6990	155 660 20 794
6991	149 878 218 91
6992	1082 643 677 662
6993	946 557 304 1013
6994	1058 33 708 195
6995	438 189 697 533
6996	573 322 522 950
6997	221 575 838 255
6998	193 640 666 1197
6999	430 473 602 251
7000	94 49 1113 908
7001	273 67 289 301
7002	1014 1187 366 941
7003	708 475 884 710
7004	1092 793 295 180
7005	1056 312 1108 369
7006	377 961 472 803
7007	860 861 970 477
7008	1049 1150 48 396
7009	817 670 415 532
7010	1013 71 736 214
7011	1187 66 914 544
7012	1048 299 436 817
7013	895 950 424 182
7014	786 1176 228 692
7015	972 854 1056 665
7016	1186 439 303 719
7017	1080 713 250 166
7018	145 93 848 348
7019	573 993 33 372
7020	161 517 861 352
7021	115 843 98 158
7022	994 1043 770 212
7023	457 538 658 592
7024	35 886 143 960
7025	629 1043 1095 1182
7026	587 129 792 858
7027	237 930 1102 905
7028	714 488 241 1088
7029	110 407 1155 637
7030	1084 985 15 472
7031	1042 197 711 974
7032	133 829 338 1088
7033	189 103 751 1141
7034	555 821 840 1038
7035	472 860 885 589
7036	887 118 419 422
7037	840 330 384 766
7038	1092 579 314 794
7039	867 653 945 262
7040	317 846 91 284
7041	390 792 613 943
7042	391 824 385 623
7043	350 35 30 1000
7044	163 375 1195 353
7045	924 1031 241 239
7046	684 500 328 742
7047	1167 812 737 999
7048	207 415 429 375
7049	974 882 524 81
7050	776 373 892 339
7051	583 457 948 497
7052	624 762 480 807
7053	903 383 791 819
7054	859 77 814 1134
7055	661 223 161 1115
7056	854 562 69 606
7057	1049 1200 1155 402
7058	875 797 274 514
7059	385 1065 174 723
7060	1116 686 419 198
7061	647 1105 687 1074
7062	1082 704 928 1010
7063	1043 46 621 777
7064	978 1087 1144 1127
7065	1002 968 139 955
7066	610 569 880 770
7067	945 239 1028 146
7068	503 502 873 195
7069	1118 801 598 503
7070	850 80 52 792
7071	181 632 883 183
7072	185 188 199 208
7073	666 104 539 145
7074	466 484 500 185
7075	500 6 370 460
7076	996 453 76 930
7077	290 71 76 459
7078	282 679 933 202
7079	16 1117 1096 911
7080	158 662 1053 174
7081	341 686 1066 987
7082	620 579 591 927
7083	813 561 432 25
7084	159 489 658 417
7085	626 480 468 79
7086	345 669 338 1161
7087	971 421 1006 608
7088	831 491 934 1068
7089	474 975 1029 847
7090	5 190 1116 369
7091	460 106 767 163
7092	1002 374 34 1198
7093	1103 183 65 1004
7094	905 254 231 664
7095	259 264 165 830
7096	546 823 873 630
7097	585 597 239 1097
7098	706 540 604 1067
7099	714 587 864 895
7100	1147 682 555 817
7101	796 1020 96 1100
7102	809 61 464 622
7103	704 1187 725 1038
7104	786 732 166 7
7105	453 693 446 59
7106	279 866 823 818
7107	642 752 877 1131
7108	79 474 439 311
7109	217 62 568 580
7110	599 557 1187 480
7111	655 587 231 932
7112	484 960 712 183
7113	563 824 522 1044
7114	201 683 1073 591
7115	1198 1116 1031 311
7116	1073 664 856 127
7117	1008 1027 940 722
7118	52 706 1169 809
7119	416 568 205 939
7120	921 458 208 532
7121	1191 437 385 102
7122	1058 382 698 930
7123	933 1035 327 885
7124	1198 470 987 863
7125	987 552 247 585
7126	753 62 1048 472
7127	574 991 1119 246
7128	196 699 16 96
7129	762 693 1068 859
7130	649 761 810 629
7131	694 495 1140 253
7132	11 752 849 1033
7133	751 325 863 723
7134	1094 91 88 1163
7135	31 1146 1163 187
7136	680 387 698 985
7137	51 59 326 656
7138	431 902 1033 687
7139	1141 14 1106 344
7140	1119 432 488 853
7141	832 80 902 105
7142	1105 542 255 715
7143	349 1030 605 376
7144	45 346 214 102
7145	842 1054 1189 191
7146	492 970 266 924
7147	863 442 502 653
7148	29 1008 937 652
7149	811 855 1071 17
7150	919 1037 215 993
7151	190 434 341 181
7152	78 1197 192 989
7153	842 1166 451 51
7154	444 959 861 687
7155	497 892 522 511
7156	872 544 342 507
7157	979 1106 157 1184
7158	654 115 244 944
7159	864 48 40 162
7160	272 422 460 800
7161	1050 918 913 348
7162	859 772 15 615
7163	256 161 236 423
7164	212 554 257 500
7165	1165 685 155 669
7166	1140 697 659 636
7167	784 369 81 439
7168	797 210 453 993
7169	980 904 1154 454
7170	1028 1031 190 82
7171	1059 1080 51 639
7172	928 1166 1104 1000
7173	904 81 49 1188
7174	67 996 360 61
7175	1023 226 679 227
7176	1052 297 879 352
7177	341 384 653 632
7178	848 427 735 520
7179	265 361 261 1183
7180	383 780 602 1165
7181	373 316 422 1010
7182	961 260 899 515
7183	979 310 5 303
7184	390 381 255 922
7185	562 436 455 164
7186	243 1010 138 806
7187	615 565 85 320
7188	270 799 559 1075
7189	272 506 319 1068
7190	795 748 1058 749
7191	339 323 303 633
7192	436 733 114 1080
7193	791 274 1168 984
7194	313 408 1090 926
7195	576 375 206 487
7196	330 460 1038 877
7197	67 884 142 1053
7198	30 548 546 497
7199	751 1128 988 941
7200	1171 386 273 319
7201	926 524 117 599
7202	810 384 964 114
7203	290 980 990 655
7204	568 343 487 1167
7205	1181 1083 398 726
7206	879 626 216 1174
7207	605 521 949 31
7208	1005 716 370 762
7209	318 861 227 121
7210	549 1132 716 863
7211	927 378 609 953
7212	525 764 29 382
7213	146 273 481 1009
7214	409 314 597 753
7215	309 1 1034 451
7216	221 606 1076 1196
7217	1120 1008 57 386
7218	145 1107 400 212
7219	448 173 849 933
7220	1052 462 535 626
7221	1104 974 499 685
7222	664 1033 541 203
7223	678 365 135 1115
7224	11 596 758 1029
7225	94 898 372 1179
7226	479 585 1100 99
7227	761 306 815 489
7228	748 966 250 911
7229	267 313 744 98
7230	427 847 193 517
7231	1026 1103 1056 63
7232	78 1020 226 376
7233	671 589 260 554
7234	1096 1173 682 196
7235	498 273 720 414
7236	884 446 790 32
7237	529 555 601 446
7238	406 864 473 502
7239	1158 610 386 777
7240	231 724 538 460
7241	266 553 185 852
7242	335 642 761 214
7243	379 274 780 822
7244	211 460 511 52
7245	435 1089 1107 472
7246	847 64 877 746
7247	673 205 148 1042
7248	544 583 472 143
7249	249 511 593 421
7250	181 497 286 280
7251	197 459 584 400
7252	633 972 1041 224
7253	102 75 942 759
7254	585 762 997 1156
7255	966 563 1058 956
7256	712 387 270 1179
7257	770 1041 247 431
7258	852 494 339 1190
7259	1196 93 772 724
7260	381 1072 1179 1124
7261	697 351 866 621
7262	519 117 352 1076
7263	942 761 762 689
7264	374 523 244 1187
7265	237 138 918 988
7266	118 1080 357 335
7267	57 829 395 615
7268	445 1167 359 417
7269	468 1007 404 187
7270	116 662 747 170
7271	224 527 71 592
7272	1020 645 853 153
7273	50 946 1005 347
7274	344 1175 769 695
7275	293 291 172 344
7276	904 70 291 44
7277	1132 412 564 1095
7278	748 887 937 685
7279	878 308 987 647
7280	481 721 47 651
7281	792 37 307 224
7282	1066 291 644 1119
7283	843 570 235 686
7284	919 767 558 226
7285	13 508 5 371
7286	857 42 1017 882
7287	1033 943 724 1079
7288	989 273 473 1188
7289	72 63 934 1007
7290	496 782 570 864
7291	875 1030 173 1028
7292	624 277 783 102
7293	944 960 839 918
7294	350 987 324 647
7295	210 1152 320 1102
7296	231 2 757 76
7297	1019 560 156 662
7298	557 38 531 1016
7299	986 23 761 715
7300	678 186 370 783
7301	108 573 685 795
7302	423 873 263 669
7303	155 632 834 20
7304	766 393 246 823
7305	843 1121 1001 341
7306	447 805 624 984
7307	220 121 786 655
7308	111 84 2 631
7309	254 562 358 301
7310	614 261 639 596
7311	577 967 948 83
7312	40 319 1018 450
7313	833 722 394 486
7314	933 647 370 264
7315	279 653 360 962
7316	242 870 714 165
7317	1048 691 199 1051
7318	891 72 917 361
7319	1189 144 152 876
7320	1163 1012 564 930
7321	27 1017 1030 34
7322	777 745 860 79
7323	741 951 535 59
7324	881 561 1130 381
7325	991 868 56 58
7326	961 182 994 483
7327	1059 487 921 270
7328	677 442 933 1152
7329	726 985 804 519
7330	283 1029 711 693
7331	287 518 997 620
7332	205 1166 666 1110
7333	692 401 1098 1006
7334	1018 244 889 744
7335	655 596 893 118
7336	701 261 143 8
7337	64 348 1165 72
7338	590 245 836 994
7339	931 292 64 162
7340	121 869 903 1185
7341	885 320 477 124
7342	909 953 1150 234
7343	7 699 827 494
7344	454 748 62 401
7345	637 337 231 720
7346	475 361 640 958
7347	249 835 1169 491
7348	902 879 926 1042
7349	612 950 1026 63
7350	745 340 978 573
7351	766 417 164 1087
7352	161 1131 159 382
7353	1182 37 30 781
7354	903 310 621 378
7355	1024 424 35 593
7356	109 1174 430 1136
7357	955 156 609 765
7358	1127 108 669 908
7359	770 336 1172 740
7360	1132 1101 515 801
7361	315 873 898 566
7362	1095 60 5 473
7363	483 854 1152 1170
7364	1187 136 393 390
7365	527 43 102 333
7366	12 1000 576 879
7367	915 793 687 538
7368	232 508 305 94
7369	718 671 401 367
7370	1129 35 778 568
7371	549 1154 529 1028
7372	1141 1057 715 57
7373	108 1116 627 499
7374	2 1007 778 161
7375	928 870 51 247
7376	915 245 749 785
7377	1188 676 1019 951
7378	878 55 753 45
7379	90 217 156 315
7380	1101 950 231 412
7381	249 106 215 493
7382	266 606 880 1179
7383	250 606 228 696
7384	656 115 1125 709
7385	1133 926 759 1155
7386	663 827 244 173
7387	979 533 748 405
7388	751 627 877 468
7389	822 449 127 306
7390	94 41 519 1199
7391	1017 1007 729 716
7392	947 289 459 767
7393	130 197 915 369
7394	650 161 407 956
7395	437 978 1030 52
7396	679 1040 113 724
7397	37 1005 757 273
7398	32 1194 786 553
7399	82 519 14 881
7400	945 666 1000 330
7401	1099 365 530 767
7402	130 518 560 292
7403	672 216 61 436
7404	732 265 467 745
7405	17 269 949 501
7406	529 410 443 361
7407	1079 316 210 114
7408	695 978 1184 327
7409	538 1022 1006 558
7410	559 1167 1053 62
7411	657 545 141 82
7412	191 328 671 575
7413	463 959 937 626
7414	491 341 416 1022
7415	1134 889 1014 1005
7416	400 1020 554 270
7417	941 1013 179 759
7418	1053 538 634 1021
7419	666 281 1157 676
7420	1073 885 91 183
7421	301 213 582 316
7422	515 407 680 400
7423	537 340 555 938
7424	964 1169 846 842
7425	833 210 733 10
7426	164 205 573 83
7427	924 1175 774 1042
7428	323 1077 553 139
7429	897 1196 11 159
7430	487 770 495 548
7431	801 587 453 624
7432	526 769 65 286
7433	187 701 29 493
7434	689 265 327 608
7435	607 1115 4 1061
7436	1015 514 795 294
7437	709 1059 1072 1191
7438	75 550 532 1122
7439	547 829 647 179
7440	23 819 378 886
7441	725 397 993 305
7442	106 535 884 1093
7443	957 519 33 865
7444	1045 216 543 1016
7445	794 1155 787 1056
7446	263 958 976 296
7447	597 211 166 384
7448	952 929 727 306
7449	585 793 888 750
7450	344 966 777 63
7451	1106 216 491 713
7452	700 525 419 378
7453	181 484 210 594
7454	509 734 1005 187
7455	881 679 851 128
7456	712 738 1169 781
7457	749 658 595 373
7458	297 677 968 973
7459	412 1022 975 942
7460	923 189 658 1104
7461	904 587 470 1060
7462	551 124 237 581
7463	550 1029 223 224
7464	530 401 337 765
7465	1030 280 185 318
7466	460 998 15 912
7467	708 808 416 206
7468	57 803 462 269
7469	494 882 1029 972
7470	243 755 355 763
7471	708 740 504 1010
7472	175 748 1022 830
7473	617 42 598 12
7474	1113 1143 502 911
7475	655 464 894 989
7476	478 427 971 747
7477	132 640 723 388
7478	424 835 301 454
7479	747 1012 781 327
7480	464 105 487 424
7481	191 1148 11 584
7482	638 287 949 57
7483	814 144 910 194
7484	515 966 454 627
7485	266 1004 1016 12
7486	632 674 45 450
7487	894 1184 520 879
7488	941 383 893 480
7489	191 685 1109 1016
7490	566 670 194 409
7491	826 818 292 224
7492	1052 1116 334 771
7493	1088 450 38 535
7494	242 1111 335 1171
7495	777 755 635 1169
7496	555 236 861 484
7497	646 836 1058 814
7498	1167 312 447 524
7499	98 904 566 329
7500	1019 685 1025 1132
7501	68 1092 831 399
7502	54 272 203 910
7503	590 386 293 619
7504	714 1083 1144 192
7505	769 424 767 218
7506	175 1150 18 985
7507	209 600 160 42
7508	368 69 199 829
7509	351 28 795 991
7510	102 34 66 384
7511	678 104 876 264
7512	534 201 1034 606
7513	110 606 460 940
7514	44 787 320 926
7515	22 102 668 888
7516	336 306 76 171
7517	622 1125 120 677
7518	314 9 181 999
7519	127 95 894 837
7520	463 285 485 6
7521	667 109 135 825
7522	347 865 145 579
7523	903 719 755 981
7524	391 692 337 442
7525	618 1051 1033 1047
7526	992 53 1087 1011
7527	972 1085 436 15
7528	501 69 165 28
7529	966 1003 733 1049
7530	1102 247 609 808
7531	1061 1079 1116 1093
7532	869 565 56 835
7533	114 549 829 812
7534	142 1079 615 996
7535	609 119 182 266
7536	802 224 25 809
7537	695 421 593 46
7538	845 21 979 258
7539	1186 1027 679 5
7540	1091 1058 864 344
7541	363 748 911 709
7542	233 1198 68 21
7543	618 328 348 259
7544	460 1113 596 178
7545	899 19 1017 1163
7546	831 523 366 307
7547	414 612 259 138
7548	772 215 1127 408
7549	196 724 22 851
7550	993 970 983 1127
7551	206 491 200 461
7552	1084 223 412 1103
7553	342 179 1125 1039
7554	370 573 1093 419
7555	1186 773 1056 67
7556	508 77 957 516
7557	590 492 1078 703
7558	438 380 261 309
7559	48 991 1094 717
7560	158 655 948 394
7561	623 1156 613 128
7562	707 732 1139 106
7563	830 311 1014 907
7564	759 1138 638 558
7565	290 455 996 1082
7566	1145 120 1067 402
7567	350 353 483 1198
7568	1186 90 488 66
7569	255 960 209 1137
7570	28 368 257 892
7571	448 554 408 788
7572	1110 361 281 937
7573	1094 283 130 394
7574	752 601 513 78
7575	915 991 260 143
7576	423 413 316 1141
7577	1111 192 424 800
7578	613 1154 1158 485
7579	518 319 502 801
7580	419 571 98 1032
7581	600 239 694 96
7582	900 473 307 539
7583	224 729 56 969
7584	1194 213 1027 926
7585	220 9 409 787
7586	1111 768 378 148
7587	604 962 636 229
7588	855 601 706 218
7589	613 744 786 790
7590	409 65 175 520
7591	132 727 86 569
7592	1197 744 367 325
7593	1132 1043 1099 1129
7594	965 219 615 679
7595	174 519 373 859
7596	822 423 446 843
7597	613 794 221 345
7598	886 741 1063 596
7599	1161 398 940 184
7600	192 756 389 223
7601	1043 253 67 787
7602	765 188 732 798
7603	1140 342 93 565
7604	159 230 1132 550
7605	883 605 744 653
7606	177 778 706 591
7607	1020 308 924 1058
7608	1077 1190 538 712
7609	1077 727 269 1143
7610	338 185 50 931
7611	693 828 631 782
7612	240 96 21 967
7613	304 708 61 806
7614	651 356 174 297
7615	530 478 1153 1068
7616	149 1149 59 180
7617	732 217 889 1021
7618	1173 1125 697 1004
7619	265 36 168 853
7620	751 798 1007 941
7621	198 490 651 112
7622	512 664 389 492
7623	750 675 985 144
7624	751 122 727 846
7625	1089 1027 886 639
7626	587 1122 239 44
7627	1189 602 967 257
7628	953 405 37 132
7629	447 368 390 738
7630	1166 131 17 66
7631	335 894 13 656
7632	506 1090 900 963
7633	575 1035 235 691
7634	1021 696 386 577
7635	878 340 159 913
7636	37 439 552 361
7637	462 1012 366 974
7638	3 365 133 649
7639	884 233 1196 990
7640	735 686 696 662
7641	697 58 669 761
7642	276 1198 1169 439
7643	914 739 1180 576
7644	760 596 752 510
7645	817 207 494 145
7646	427 816 663 151
7647	510 761 143 896
7648	263 634 896 457
7649	725 564 517 58
7650	480 662 385 185
7651	41 351 852 695
7652	167 642 81 1182
7653	145 1157 329 132
7654	123 752 1190 994
7655	219 175 749 27
7656	609 246 964 206
7657	1147 924 1041 1092
7658	398 856 129 308
7659	278 74 713 565
7660	398 470 339 509
7661	1095 435 881 537
7662	150 756 743 60
7663	903 254 170 1043
7664	365 591 399 324
7665	876 1001 878 73
7666	474 967 584 857
7667	339 521 1199 1152
7668	589 123 820 920
7669	743 571 821 75
7670	681 735 755 539
7671	1135 504 157 1108
7672	957 532 403 1051
7673	828 289 768 638
7674	805 97 894 466
7675	963 488 872 1
7676	447 397 61 1064
7677	877 1084 897 1188
7678	772 1049 997 682
7679	1182 390 930 1158
7680	393 822 476 375
7681	49 1190 1191 1115
7682	1060 770 511 185
7683	1156 707 96 619
7684	519 991 33 1079
7685	330 955 333 502
7686	369 163 1082 860
7687	630 1166 1006 1154
7688	800 81 136 812
7689	611 35 700 310
7690	527 868 406 710
7691	346 302 162 941
7692	945 442 137 231
7693	1180 1145 243 499
7694	352 202 943 724
7695	1016 698 1171 1109
7696	345 29 357 435
7697	268 44 346 827
7698	100 974 1166 831
7699	1041 922 860 1078
7700	496 818 840 690
7701	613 549 230 1030
7702	13 638 889 276
7703	872 1073 5 102
7704	138 188 535 1166
7705	1072 31 412 915
7706	800 138 956 69
7707	613 1183 707 940
7708	101 981 719 77
7709	243 402 790 55
7710	970 1087 629 636
7711	579 803 754 1065
7712	328 655 1177 112
7713	945 251 839 649
7714	635 1059 1157 130
7715	375 1187 408 338
7716	652 615 741 953
7717	1092 919 115 607
7718	121 621 271 325
7719	836 1026 144 353
7720	382 342 912 566
7721	25 790 1147 236
7722	1191 83 1076 958
7723	183 944 583 975
7724	505 23 759 671
7725	438 379 292 591
7726	1026 204 295 840
7727	135 1093 557 1095
7728	545 877 426 59
7729	757 293 464 655
7730	563 1019 332 394
7731	740 480 332 104
7732	464 1093 835 579
7733	713 852 698 817
7734	1134 438 1102 547
7735	251 948 540 520
7736	295 1180 721 461
7737	1157 440 648 22
7738	820 570 1114 437
7739	1020 1043 846 473
7740	44 428 785 379
7741	1074 771 802 649
7742	1040 32 332 263
7743	1137 103 278 1068
7744	377 100 1096 1147
7745	1031 1157 1104 690
7746	608 1188 112 317
7747	989 791 279 1150
7748	28 442 944 1036
7749	1024 140 957 1099
7750	377 387 554 760
7751	241 1004 997 276
7752	627 525 1053 1008
7753	155 381 307 72
7754	1086 337 724 962
7755	655 1186 855 1025
7756	1108 628 1166 52
7757	1102 988 591 338
7758	151 92 338 1161
7759	419 587 137 849
7760	177 1153 725 326
7761	1020 150 1019 603
7762	601 1179 530 1080
7763	811 669 30 1194
7764	410 792 1032 84
7765	31 67 404 248
7766	104 347 494 44
7767	672 630 853 704
7768	654 536 430 693
7769	1136 453 602 1020
7770	293 875 249 1038
7771	104 231 1104 819
7772	907 48 692 322
7773	923 789 756 596
7774	118 298 883 1053
7775	286 295 479 799
7776	953 785 1145 1196
7777	690 611 637 784
7778	849 308 1158 752
7779	1003 1077 675 272
7780	715 590 528 20
7781	754 605 454 636
7782	253 887 406 813
7783	189 260 534 141
7784	1012 749 506 1046
7785	980 400 434 221
7786	573 1014 1200 577
7787	87 982 349 156
7788	81 23 238 387
7789	891 27 142 350
7790	20 1022 762 548
7791	912 1049 477 171
7792	755 857 529 872
7793	195 326 245 600
7794	213 737 1147 1000
7795	436 739 91 406
7796	248 467 348 622
7797	885 294 86 711
7798	1092 1068 187 4
7799	167 950 1010 1130
7800	838 1025 58 858
7801	362 430 373 1136
7802	709 201 1049 548
7803	1143 898 234 74
7804	814 223 740 713
7805	122 1079 155 1178
7806	851 1045 557 676
7807	232 122 733 608
7808	965 639 135 1150
7809	860 643 379 727
7810	483 96 755 887
7811	525 196 722 783
7812	973 1009 414 786
7813	740 37 209 1019
7814	169 156 867 945
7815	548 704 1144 866
7816	4 1193 88 299
7817	680 881 193 218
7818	64 885 304 536
7819	454 1087 620 75
7820	443 165 263 14
7821	398 794 274 267
7822	826 619 494 514
7823	131 1108 185 344
7824	879 205 555 776
7825	463 281 114 992
7826	250 23 789 581
7827	396 153 854 424
7828	680 823 1079 473
7829	716 1185 1128 905
7830	364 827 812 346
7831	788 705 146 1144
7832	455 995 816 531
7833	87 984 317 498
7834	402 400 299 193
7835	958 15 13 943
7836	974 1041 976 955
7837	771 725 1072 476
7838	577 20 1005 1118
7839	947 1105 504 698
7840	1002 528 662 11
7841	817 251 454 903
7842	1081 593 1131 556
7843	753 132 594 1159
7844	841 913 45 545
7845	251 328 311 330
7846	236 674 633 767
7847	1099 1033 325 609
7848	648 331 177 31
7849	621 330 1153 272
7850	813 1145 75 993
7851	369 698 1092 672
7852	890 634 822 536
7853	875 870 327 294
7854	252 810 1185 152
7855	1052 987 1 876
7856	625 273 452 699
7857	44 662 821 486
7858	797 1051 776 1100
7859	852 1023 948 98
7860	380 946 388 513
7861	672 1184 51 778
7862	274 816 1197 607
7863	392 299 545 500
7864	1086 1007 1017 801
7865	39 627 337 81
7866	140 670 765 1086
7867	898 213 935 284
7868	466 538 1088 1185
7869	924 911 238 903
7870	518 191 1150 17
7871	358 380 1029 266
7872	522 93 597 632
7873	765 238 650 222
7874	242 845 567 915
7875	562 736 800 408
7876	526 623 876 174
7877	1159 382 1033 468
7878	1045 402 736 1178
7879	523 366 773 1104
7880	557 374 593 491
7881	744 570 1072 403
7882	901 52 679 54
7883	67 1090 749 356
7884	179 477 1079 555
7885	823 551 542 337
7886	257 63 1099 680
7887	499 142 884 1037
7888	1131 26 1086 220
7889	576 935 72 80
7890	764 956 225 825
7891	338 951 185 781
7892	384 148 992 355
7893	996 1161 997 665
7894	446 1025 654 883
7895	33 577 935 898
7896	1070 877 765 411
7897	1018 600 368 834
7898	314 586 284 363
7899	1032 221 294 241
7900	625 129 288 808
7901	775 157 326 1144
7902	566 785 671 4
7903	532 334 1008 238
7904	1041 787 175 1053
7905	827 848 912 57
7906	785 734 488 577
7907	290 968 273 812
7908	1190 1001 258 356
7909	925 947 909 288
7910	852 621 839 501
7911	191 683 67 801
7912	1094 701 494 650
7913	953 773 384 777
7914	822 761 295 719
7915	396 854 1016 1191
7916	323 41 868 214
7917	981 492 146 343
7918	661 27 1003 376
7919	129 900 895 194
7920	585 565 829 1174
7921	107 630 773 1007
7922	1075 1028 740 750
7923	746 261 41 668
7924	77 1003 250 486
7925	11 851 618 425
7926	966 883 69 362
7927	543 465 569 320
7928	1093 312 639 293
7929	279 116 866 425
7930	521 744 52 332
7931	901 1070 183 1035
7932	453 803 637 450
7933	360 841 91 70
7934	330 1090 37 667
7935	242 690 6 918
7936	514 676 238 24
7937	603 629 983 732
7938	421 549 152 728
7939	129 455 1063 936
7940	489 927 114 1186
7941	1054 829 739 1168
7942	567 321 226 748
7943	864 758 1200 965
7944	904 655 337 100
7945	1100 289 847 676
7946	1164 1006 1017 600
7947	735 252 837 172
7948	413 579 931 907
7949	539 245 636 1138
7950	164 446 314 625
7951	96 494 550 1013
7952	955 245 188 482
7953	572 715 267 651
7954	159 297 734 314
7955	843 547 1131 379
7956	379 848 802 314
7957	95 562 980 767
7958	1096 584 664 327
7959	605 917 568 176
7960	744 385 908 121
7961	1194 896 775 356
7962	993 907 758 465
7963	490 423 643 311
7964	803 558 230 192
7965	826 1008 784 1022
7966	886 861 1142 876
7967	1108 1163 170 943
7968	264 720 214 70
7969	1142 318 712 101
7970	984 920 784 909
7971	303 989 198 399
7972	545 93 152 741
7973	459 923 398 347
7974	472 563 1139 1103
7975	324 53 1189 603
7976	218 962 1178 977
7977	338 839 888 950
7978	528 282 948 913
7979	67 238 83 1002
7980	455 1046 339 372
7981	970 706 1056 798
7982	793 57 503 678
7983	1111 616 282 667
7984	71 779 423 332
7985	526 264 570 800
7986	269 335 438 1013
7987	186 775 1058 935
7988	884 1089 347 557
7989	69 764 1051 819
7990	682 1090 780 345
7991	995 149 404 64
7992	1174 1 782 872
7993	298 1017 1198 198
7994	1076 823 305 1176
7995	632 975 53 487
7996	970 269 27 546
7997	713 259 1147 449
7998	286 55 147 1173
7999	900 36 468 324
8000	1153 949 1006 757
8001	61 913 433 490
8002	249 978 284 689
8003	395 199 340 1130
8004	284 126 190 544
8005	872 1051 614 369
8006	1002 35 666 1014
8007	254 1111 985 559
8008	567 297 334 899
8009	738 222 1135 910
8010	132 470 1013 343
8011	415 660 787 105
8012	1043 1037 420 746
8013	129 645 92 178
8014	122 225 826 775
8015	708 769 1078 812
8016	830 1045 505 55
8017	424 445 1067 7
8018	952 839 263 334
8019	1015 529 789 899
8020	698 781 651 438
8021	929 1129 1094 112
8022	9 512 404 702
8023	1027 827 682 7
8024	4 823 1044 1080
8025	376 173 1134 796
8026	66 794 571 481
8027	418 498 1082 609
8028	677 926 1090 151
